fecha,hora,objeto,centro_x,centro_y,centro_x_old,centro_y_old,vd_x,vd_y,centro_x_obst,centro_y_obst,vd_angulo,vd_distancia
03/12/23,04:57:22,person,83,76,83,76,0,0,83,76,0,0.0
03/12/23,04:57:22,person,83,76,83,76,0,0,246,86,0,163.31
03/12/23,04:57:22,person,83,76,83,76,0,0,4,160,0,115.31
03/12/23,04:57:22,person,83,76,83,76,0,0,199,125,0,125.92
03/12/23,04:57:27,person,85,80,83,76,0,0,85,80,0,0.0
03/12/23,04:57:27,person,85,80,83,76,0,0,200,126,0,123.86
03/12/23,04:57:30,person,87,88,85,80,0,0,87,88,0,0.0
03/12/23,04:57:30,person,87,88,85,80,0,0,200,126,0,119.22
03/12/23,04:57:30,person,87,88,85,80,0,0,4,162,0,111.2
03/12/23,04:57:34,person,90,83,87,88,0,0,90,83,0,0.0
03/12/23,04:57:34,person,90,83,87,88,0,0,201,123,0,117.99
03/12/23,04:57:34,person,90,83,87,88,0,0,4,162,0,116.78
03/12/23,04:57:38,person,91,84,90,83,0,0,91,84,0,0.0
03/12/23,04:57:38,person,91,84,90,83,0,0,4,154,0,111.66
03/12/23,04:57:38,person,91,84,90,83,0,0,202,123,0,117.65
03/12/23,04:57:41,person,90,83,91,84,0,0,90,83,0,0.0
03/12/23,04:57:41,person,90,83,91,84,0,0,5,153,0,110.11
03/12/23,04:57:41,person,90,83,91,84,0,0,202,124,0,119.27
03/12/23,04:57:45,person,93,75,90,83,0,0,93,75,0,0.0
03/12/23,04:57:45,person,93,75,90,83,0,0,6,153,0,116.85
03/12/23,04:57:45,person,93,75,90,83,0,0,204,121,0,120.15
03/12/23,04:57:49,person,98,79,93,75,0,0,98,79,0,0.0
03/12/23,04:57:49,person,98,79,93,75,0,0,7,151,0,116.04
03/12/23,04:57:49,person,98,79,93,75,0,0,205,121,0,114.95
03/12/23,04:57:53,person,98,79,98,79,0,0,98,79,0,0.0
03/12/23,04:57:53,person,98,79,98,79,0,0,9,153,0,115.75
03/12/23,04:57:53,person,98,79,98,79,0,0,207,122,0,117.18
03/12/23,05:27:06,person,83,76,83,76,0,0,83,76,0,0.0
03/12/23,05:27:06,person,83,76,83,76,0,0,246,86,0,163.31
03/12/23,05:27:06,person,83,76,83,76,0,0,4,160,0,115.31
03/12/23,05:27:06,person,83,76,83,76,0,0,199,125,0,125.92
03/12/23,05:27:09,person,85,80,83,76,0,0,85,80,0,0.0
03/12/23,05:27:09,person,85,80,83,76,0,0,200,126,0,123.86
03/12/23,05:27:13,person,87,88,85,80,0,0,87,88,0,0.0
03/12/23,05:27:13,person,87,88,85,80,0,0,200,126,0,119.22
03/12/23,05:27:13,person,87,88,85,80,0,0,4,162,0,111.2
03/12/23,05:27:17,person,90,83,87,88,0,0,90,83,0,0.0
03/12/23,05:27:17,person,90,83,87,88,0,0,201,123,0,117.99
03/12/23,05:27:17,person,90,83,87,88,0,0,4,162,0,116.78
03/12/23,05:28:40,person,83,76,83,76,0,0,83,76,0,0.0
03/12/23,05:28:40,person,83,76,83,76,0,0,246,86,0,163.31
03/12/23,05:28:40,person,83,76,83,76,0,0,4,160,0,115.31
03/12/23,05:28:40,person,83,76,83,76,0,0,199,125,0,125.92
03/12/23,05:28:44,person,85,80,83,76,0,0,85,80,0,0.0
03/12/23,05:28:44,person,85,80,83,76,0,0,200,126,0,123.86
03/12/23,05:28:47,person,87,88,85,80,0,0,87,88,0,0.0
03/12/23,05:28:47,person,87,88,85,80,0,0,200,126,0,119.22
03/12/23,05:28:47,person,87,88,85,80,0,0,4,162,0,111.2
03/12/23,05:29:45,person,83,76,83,76,0,0,83,76,0,0.0
03/12/23,05:29:45,person,83,76,83,76,0,0,246,86,0,163.31
03/12/23,05:29:45,person,83,76,83,76,0,0,4,160,0,115.31
03/12/23,05:29:45,person,83,76,83,76,0,0,199,125,0,125.92
03/12/23,05:29:48,person,85,80,83,76,0,0,85,80,0,0.0
03/12/23,05:29:48,person,85,80,83,76,0,0,200,126,0,123.86
03/12/23,05:29:52,person,87,88,85,80,0,0,87,88,0,0.0
03/12/23,05:29:52,person,87,88,85,80,0,0,200,126,0,119.22
03/12/23,05:29:52,person,87,88,85,80,0,0,4,162,0,111.2
03/12/23,05:29:55,person,90,83,87,88,0,0,90,83,0,0.0
03/12/23,05:29:55,person,90,83,87,88,0,0,201,123,0,117.99
03/12/23,05:29:55,person,90,83,87,88,0,0,4,162,0,116.78
03/12/23,05:29:59,person,91,84,90,83,0,0,91,84,0,0.0
03/12/23,05:29:59,person,91,84,90,83,0,0,4,154,0,111.66
03/12/23,05:29:59,person,91,84,90,83,0,0,202,123,0,117.65
03/12/23,05:30:03,person,90,83,91,84,0,0,90,83,0,0.0
03/12/23,05:30:03,person,90,83,91,84,0,0,5,153,0,110.11
03/12/23,05:30:03,person,90,83,91,84,0,0,202,124,0,119.27
03/12/23,05:52:25,person,83,76,83,76,0,0,83,76,0,0.0
03/12/23,05:52:25,person,83,76,83,76,0,0,246,86,0,163.31
03/12/23,05:52:25,person,83,76,83,76,0,0,4,160,0,115.31
03/12/23,05:52:25,person,83,76,83,76,0,0,199,125,0,125.92
03/12/23,05:52:28,person,85,80,83,76,0,0,85,80,0,0.0
03/12/23,05:52:28,person,85,80,83,76,0,0,200,126,0,123.86
03/12/23,05:52:32,person,87,88,85,80,0,0,87,88,0,0.0
03/12/23,05:52:32,person,87,88,85,80,0,0,200,126,0,119.22
03/12/23,05:52:32,person,87,88,85,80,0,0,4,162,0,111.2
03/12/23,05:52:35,person,90,83,87,88,0,0,90,83,0,0.0
03/12/23,05:52:35,person,90,83,87,88,0,0,201,123,0,117.99
03/12/23,05:52:35,person,90,83,87,88,0,0,4,162,0,116.78
03/12/23,05:52:39,person,91,84,90,83,0,0,91,84,0,0.0
03/12/23,05:52:39,person,91,84,90,83,0,0,4,154,0,111.66
03/12/23,05:52:39,person,91,84,90,83,0,0,202,123,0,117.65
03/12/23,05:53:16,person,83,76,83,76,0,0,83,76,0,0.0
03/12/23,05:53:16,person,83,76,83,76,0,0,246,86,0,163.31
03/12/23,05:53:16,person,83,76,83,76,0,0,4,160,0,115.31
03/12/23,05:53:16,person,83,76,83,76,0,0,199,125,0,125.92
03/12/23,05:53:20,person,85,80,83,76,0,0,85,80,0,0.0
03/12/23,05:53:20,person,85,80,83,76,0,0,200,126,0,123.86
03/12/23,05:53:23,person,87,88,85,80,0,0,87,88,0,0.0
03/12/23,05:53:23,person,87,88,85,80,0,0,200,126,0,119.22
03/12/23,05:53:23,person,87,88,85,80,0,0,4,162,0,111.2
03/12/23,05:53:27,person,90,83,87,88,0,0,90,83,0,0.0
03/12/23,05:53:27,person,90,83,87,88,0,0,201,123,0,117.99
03/12/23,05:53:27,person,90,83,87,88,0,0,4,162,0,116.78
03/12/23,05:53:30,person,91,84,90,83,0,0,91,84,0,0.0
03/12/23,05:53:30,person,91,84,90,83,0,0,4,154,0,111.66
03/12/23,05:53:30,person,91,84,90,83,0,0,202,123,0,117.65
03/12/23,05:53:34,person,90,83,91,84,0,0,90,83,0,0.0
03/12/23,05:53:34,person,90,83,91,84,0,0,5,153,0,110.11
03/12/23,05:53:34,person,90,83,91,84,0,0,202,124,0,119.27
03/12/23,05:53:37,person,93,75,90,83,0,0,93,75,0,0.0
03/12/23,05:53:37,person,93,75,90,83,0,0,6,153,0,116.85
03/12/23,05:53:37,person,93,75,90,83,0,0,204,121,0,120.15
03/12/23,05:53:41,person,98,79,93,75,0,0,98,79,0,0.0
03/12/23,05:53:41,person,98,79,93,75,0,0,7,151,0,116.04
03/12/23,05:53:41,person,98,79,93,75,0,0,205,121,0,114.95
03/12/23,05:59:29,person,83,76,83,76,0,0,83,76,0,0.0
03/12/23,05:59:29,person,83,76,83,76,0,0,246,86,0,163.31
03/12/23,05:59:29,person,83,76,83,76,0,0,4,160,0,115.31
03/12/23,05:59:29,person,83,76,83,76,0,0,199,125,0,125.92
03/12/23,05:59:33,person,85,80,83,76,0,0,85,80,0,0.0
03/12/23,05:59:33,person,85,80,83,76,0,0,200,126,0,123.86
03/12/23,05:59:36,person,87,88,85,80,0,0,87,88,0,0.0
03/12/23,05:59:36,person,87,88,85,80,0,0,200,126,0,119.22
03/12/23,05:59:36,person,87,88,85,80,0,0,4,162,0,111.2
03/12/23,05:59:40,person,90,83,87,88,0,0,90,83,0,0.0
03/12/23,05:59:40,person,90,83,87,88,0,0,201,123,0,117.99
03/12/23,05:59:40,person,90,83,87,88,0,0,4,162,0,116.78
03/12/23,06:01:29,person,83,76,83,76,0,0,83,76,0,0.0
03/12/23,06:01:29,person,83,76,83,76,0,0,246,86,0,163.31
03/12/23,06:01:29,person,83,76,83,76,0,0,4,160,0,115.31
03/12/23,06:01:29,person,83,76,83,76,0,0,199,125,0,125.92
03/12/23,06:01:32,person,85,80,83,76,0,0,85,80,0,0.0
03/12/23,06:01:32,person,85,80,83,76,0,0,200,126,0,123.86
03/12/23,06:01:36,person,87,88,85,80,0,0,87,88,0,0.0
03/12/23,06:01:36,person,87,88,85,80,0,0,200,126,0,119.22
03/12/23,06:01:36,person,87,88,85,80,0,0,4,162,0,111.2
03/12/23,06:01:39,person,90,83,87,88,0,0,90,83,0,0.0
03/12/23,06:01:39,person,90,83,87,88,0,0,201,123,0,117.99
03/12/23,06:01:39,person,90,83,87,88,0,0,4,162,0,116.78
03/12/23,08:45:53,person,83,76,83,76,0,0,83,76,0,0.0
03/12/23,08:45:53,person,83,76,83,76,0,0,246,86,0,163.31
03/12/23,08:45:53,person,83,76,83,76,0,0,4,160,0,115.31
03/12/23,08:45:53,person,83,76,83,76,0,0,199,125,0,125.92
03/12/23,08:46:04,person,85,80,83,76,0,0,85,80,0,0.0
03/12/23,08:46:04,person,85,80,83,76,0,0,200,126,0,123.86
03/12/23,08:46:08,person,87,88,85,80,0,0,87,88,0,0.0
03/12/23,08:46:08,person,87,88,85,80,0,0,200,126,0,119.22
03/12/23,08:46:08,person,87,88,85,80,0,0,4,162,0,111.2
03/12/23,08:46:11,person,90,83,87,88,0,0,90,83,0,0.0
03/12/23,08:46:11,person,90,83,87,88,0,0,201,123,0,117.99
03/12/23,08:46:11,person,90,83,87,88,0,0,4,162,0,116.78
03/12/23,08:48:01,person,83,76,83,76,0,0,83,76,0,0.0
03/12/23,08:48:01,person,83,76,83,76,0,0,246,86,0,163.31
03/12/23,08:48:01,person,83,76,83,76,0,0,4,160,0,115.31
03/12/23,08:48:01,person,83,76,83,76,0,0,199,125,0,125.92
03/12/23,08:48:05,person,85,80,83,76,0,0,85,80,0,0.0
03/12/23,08:48:05,person,85,80,83,76,0,0,200,126,0,123.86
03/12/23,08:48:08,person,87,88,85,80,0,0,87,88,0,0.0
03/12/23,08:48:08,person,87,88,85,80,0,0,200,126,0,119.22
03/12/23,08:48:08,person,87,88,85,80,0,0,4,162,0,111.2
03/12/23,08:48:12,person,90,83,87,88,0,0,90,83,0,0.0
03/12/23,08:48:12,person,90,83,87,88,0,0,201,123,0,117.99
03/12/23,08:48:12,person,90,83,87,88,0,0,4,162,0,116.78
03/12/23,08:48:16,person,91,84,90,83,0,0,91,84,0,0.0
03/12/23,08:48:16,person,91,84,90,83,0,0,4,154,0,111.66
03/12/23,08:48:16,person,91,84,90,83,0,0,202,123,0,117.65
03/12/23,08:48:19,person,90,83,91,84,0,0,90,83,0,0.0
03/12/23,08:48:19,person,90,83,91,84,0,0,5,153,0,110.11
03/12/23,08:48:19,person,90,83,91,84,0,0,202,124,0,119.27
03/12/23,08:48:23,person,93,75,90,83,0,0,93,75,0,0.0
03/12/23,08:48:23,person,93,75,90,83,0,0,6,153,0,116.85
03/12/23,08:48:23,person,93,75,90,83,0,0,204,121,0,120.15
03/12/23,08:48:27,person,98,79,93,75,0,0,98,79,0,0.0
03/12/23,08:48:27,person,98,79,93,75,0,0,7,151,0,116.04
03/12/23,08:48:27,person,98,79,93,75,0,0,205,121,0,114.95
03/12/23,08:48:30,person,98,79,98,79,0,0,98,79,0,0.0
03/12/23,08:48:30,person,98,79,98,79,0,0,9,153,0,115.75
03/12/23,08:48:30,person,98,79,98,79,0,0,207,122,0,117.18
03/12/23,08:48:34,person,100,77,98,79,0,0,11,159,0,121.02
03/12/23,08:48:34,person,100,77,98,79,0,0,100,77,0,0.0
03/12/23,08:48:34,person,100,77,98,79,0,0,209,116,0,115.77
03/12/23,08:48:38,person,100,77,100,77,0,0,12,160,0,120.97
03/12/23,08:48:38,person,100,77,100,77,0,0,100,77,0,0.0
03/12/23,08:48:38,person,100,77,100,77,0,0,122,46,0,38.01
03/12/23,08:48:38,person,100,77,100,77,0,0,210,117,0,117.05
03/04/24,20:03:16,person,83,76,83,76,0,0,83,76,0,0.0
03/04/24,20:03:16,person,83,76,83,76,0,0,246,86,0,163.31
03/04/24,20:03:16,person,83,76,83,76,0,0,4,160,0,115.31
03/04/24,20:03:16,person,83,76,83,76,0,0,199,125,0,125.92
03/04/24,20:03:29,person,83,76,83,76,0,0,83,76,0,0.0
03/04/24,20:03:29,person,83,76,83,76,0,0,246,86,0,163.31
03/04/24,20:03:29,person,83,76,83,76,0,0,4,160,0,115.31
03/04/24,20:03:29,person,83,76,83,76,0,0,199,125,0,125.92
03/04/24,20:04:13,person,83,76,83,76,0,0,83,76,0,0.0
03/04/24,20:04:13,person,83,76,83,76,0,0,246,86,0,163.31
03/04/24,20:04:13,person,83,76,83,76,0,0,4,160,0,115.31
03/04/24,20:04:13,person,83,76,83,76,0,0,199,125,0,125.92
03/04/24,20:08:51,person,83,76,83,76,0,0,83,76,0,0.0
03/04/24,20:08:51,person,83,76,83,76,0,0,246,86,0,163.31
03/04/24,20:08:51,person,83,76,83,76,0,0,4,160,0,115.31
03/04/24,20:08:51,person,83,76,83,76,0,0,199,125,0,125.92
03/04/24,20:09:52,person,83,76,83,76,0,0,83,76,0,0.0
03/04/24,20:09:52,person,83,76,83,76,0,0,246,86,0,163.31
03/04/24,20:09:52,person,83,76,83,76,0,0,4,160,0,115.31
03/04/24,20:09:52,person,83,76,83,76,0,0,199,125,0,125.92
03/04/24,20:10:38,person,83,76,83,76,0,0,83,76,0,0.0
03/04/24,20:10:38,person,83,76,83,76,0,0,246,86,0,163.31
03/04/24,20:10:38,person,83,76,83,76,0,0,4,160,0,115.31
03/04/24,20:10:38,person,83,76,83,76,0,0,199,125,0,125.92
03/04/24,20:18:47,person,83,76,83,76,0,0,83,76,0,0.0
03/04/24,20:18:47,person,83,76,83,76,0,0,246,86,0,163.31
03/04/24,20:18:47,person,83,76,83,76,0,0,4,160,0,115.31
03/04/24,20:18:47,person,83,76,83,76,0,0,199,125,0,125.92
03/04/24,20:18:50,person,85,80,83,76,0,0,85,80,0,0.0
03/04/24,20:18:50,person,85,80,83,76,0,0,200,126,0,123.86
03/04/24,20:18:52,person,87,88,85,80,2,4,87,88,0,0.0
03/04/24,20:18:52,person,87,88,85,80,2,4,200,126,44,119.22
03/04/24,20:18:52,person,87,88,85,80,2,4,4,162,-74,111.2
03/04/24,20:18:54,person,90,83,87,88,4,12,90,83,0,0.0
03/04/24,20:18:54,person,90,83,87,88,4,12,201,123,51,117.99
03/04/24,20:18:54,person,90,83,87,88,4,12,4,162,-65,116.78
03/04/24,20:18:56,person,91,84,90,83,7,7,91,84,0,0.0
03/04/24,20:18:56,person,91,84,90,83,7,7,4,154,-96,111.66
03/04/24,20:18:56,person,91,84,90,83,7,7,202,123,25,117.65
03/04/24,20:18:58,person,90,83,91,84,16,16,90,83,0,0.0
03/04/24,20:18:58,person,90,83,91,84,16,16,5,153,-95,110.11
03/04/24,20:18:58,person,90,83,91,84,16,16,202,124,24,119.27
03/04/24,20:19:00,person,93,75,90,83,10,6,93,75,0,0.0
03/04/24,20:19:00,person,93,75,90,83,10,6,6,153,-107,116.85
03/04/24,20:19:00,person,93,75,90,83,10,6,204,121,8,120.15
03/04/24,20:19:02,person,98,79,93,75,12,-26,98,79,0,0.0
03/04/24,20:19:02,person,98,79,93,75,12,-26,7,151,153,116.04
03/04/24,20:19:02,person,98,79,93,75,12,-26,205,121,-86,114.95
03/04/24,20:19:04,person,98,79,98,79,16,-8,98,79,0,0.0
03/04/24,20:19:04,person,98,79,98,79,16,-8,9,153,-166,115.75
03/04/24,20:19:04,person,98,79,98,79,16,-8,207,122,-48,117.18
03/04/24,20:19:06,person,100,77,98,79,14,-10,11,159,-172,121.02
03/04/24,20:19:06,person,100,77,98,79,14,-10,100,77,0,0.0
03/04/24,20:19:06,person,100,77,98,79,14,-10,209,116,-55,115.77
03/04/24,20:19:08,person,100,77,100,77,20,-12,12,160,-167,120.97
03/04/24,20:19:08,person,100,77,100,77,20,-12,100,77,0,0.0
03/04/24,20:19:08,person,100,77,100,77,20,-12,122,46,23,38.01
03/04/24,20:19:08,person,100,77,100,77,20,-12,210,117,-50,117.05
03/04/24,20:19:10,person,104,75,100,77,14,4,13,159,-121,123.84
03/04/24,20:19:10,person,104,75,100,77,14,4,104,75,0,0.0
03/04/24,20:19:12,person,104,75,104,75,12,-8,16,157,-170,120.28
03/04/24,20:19:12,person,104,75,104,75,12,-8,104,75,0,0.0
03/04/24,20:19:14,person,104,77,104,75,12,-8,17,158,-170,118.87
03/04/24,20:19:14,person,104,77,104,75,12,-8,104,77,0,0.0
03/04/24,20:19:14,person,104,77,104,75,12,-8,242,63,-27,138.71
03/04/24,20:20:44,person,83,76,83,76,0,0,83,76,0,0.0
03/04/24,20:20:44,person,83,76,83,76,0,0,246,86,0,163.31
03/04/24,20:20:44,person,83,76,83,76,0,0,4,160,0,115.31
03/04/24,20:20:44,person,83,76,83,76,0,0,199,125,0,125.92
03/04/24,20:20:46,person,85,80,83,76,0,0,85,80,0,0.0
03/04/24,20:20:46,person,85,80,83,76,0,0,200,126,0,123.86
03/04/24,20:20:48,person,87,88,85,80,2,4,87,88,0,0.0
03/04/24,20:20:48,person,87,88,85,80,2,4,200,126,44,119.22
03/04/24,20:20:48,person,87,88,85,80,2,4,4,162,-74,111.2
03/04/24,20:20:50,person,90,83,87,88,4,12,90,83,0,0.0
03/04/24,20:20:50,person,90,83,87,88,4,12,201,123,51,117.99
03/04/24,20:20:50,person,90,83,87,88,4,12,4,162,-65,116.78
03/04/24,20:20:52,person,91,84,90,83,7,7,91,84,0,0.0
03/04/24,20:20:52,person,91,84,90,83,7,7,4,154,-96,111.66
03/04/24,20:20:52,person,91,84,90,83,7,7,202,123,25,117.65
03/04/24,20:20:54,person,90,83,91,84,16,16,90,83,0,0.0
03/04/24,20:20:54,person,90,83,91,84,16,16,5,153,-95,110.11
03/04/24,20:20:54,person,90,83,91,84,16,16,202,124,24,119.27
03/04/24,20:20:56,person,93,75,90,83,10,6,93,75,0,0.0
03/04/24,20:20:56,person,93,75,90,83,10,6,6,153,-107,116.85
03/04/24,20:20:56,person,93,75,90,83,10,6,204,121,8,120.15
03/04/24,20:20:58,person,98,79,93,75,12,-26,98,79,0,0.0
03/04/24,20:20:58,person,98,79,93,75,12,-26,7,151,153,116.04
